sample_id	tumor_type	num_ssms	num_sims	perc_of_mut_sims	perc_CA	perc_CG	perc_CT	perc_TA	perc_TC	perc_TG	perc_1bp_del_A_T	perc_1bp_del_C_G	perc_1bp_ins_A_T	perc_1bp_ins_C_G	perc_noPoly_del_A_T	perc_shortPoly_del_A_T	perc_midSizePoly_del_A_T	perc_longPoly_del_A_T	perc_noPoly_del_C_G	perc_shortPoly_del_C_G	perc_midSizePoly_del_C_G	perc_longPoly_del_C_G	perc_noPoly_ins_A_T	perc_shortPoly_ins_A_T	perc_midSizePoly_ins_A_T	perc_longPoly_ins_A_T	perc_noPoly_ins_C_G	perc_shortPoly_ins_C_G	perc_midSizePoly_ins_C_G	perc_longPoly_ins_C_G	perc_rec_ssms	perc_rec_sims	perc_of_rec_mut_sim	perc_rec_CA	perc_rec_CG	perc_rec_CT	perc_rec_TA	perc_rec_TC	perc_rec_TG	perc_rec_1bp_del_A_T	perc_rec_1bp_del_C_G	perc_rec_1bp_ins_A_T	perc_rec_1bp_ins_C_G
1069	Panc-AdenoCA	6874	739	9.70707999474583	16.4533022985161	9.09223159732325	45.4029677043934	9.76141984288624	13.1364562118126	6.15362234506837	32.1782178217822	7.42574257425743	56.9306930693069	3.46534653465347	8.2051282051282	18.4615384615385	30.2564102564103	43.0769230769231	37.7777777777778	42.2222222222222	17.7777777777778	2.22222222222222	2.31884057971015	6.3768115942029	53.3333333333333	37.9710144927536	9.52380952380952	38.0952380952381	42.8571428571429	9.52380952380952	4.43700901949374	22.3274695534506	35.1063829787234	2.82935455349248	0.8	6.76065363665492	2.38450074515648	1.88261351052049	5.67375886524823	38.4615384615385	6.66666666666667	22.8985507246377	9.52380952380952
1070	Panc-AdenoCA	5397	608	10.1248959200666	19.751713915138	4.74337594960163	47.6005188067445	9.7461552714471	13.8039651658329	4.35427089123587	24.1666666666667	8.33333333333333	64.7916666666667	2.70833333333333	8.62068965517241	18.9655172413793	31.0344827586207	41.3793103448276	37.5	35	25	2.5	2.2508038585209	6.10932475884244	59.8070739549839	31.8327974276527	23.0769230769231	7.69230769230769	61.5384615384615	7.69230769230769	5.20659625717991	16.6118421052632	26.4397905759162	1.78236397748593	1.953125	8.13546126897626	4.94296577946768	2.28187919463087	2.12765957446809	31.0344827586207	2.5	17.3633440514469	38.4615384615385
1071	Panc-AdenoCA	7039	456	6.08405603735824	19.5340247194204	8.12615428327888	41.7815030544111	12.501775820429	12.6012217644552	5.4553203580054	29.7752808988764	14.0449438202247	54.7752808988764	1.40449438202247	11.3207547169811	23.5849056603774	33.0188679245283	32.0754716981132	58	38	4	0	5.12820512820513	8.2051282051282	54.8717948717949	31.7948717948718	0	60	40	0	4.36141497371786	16.2280701754386	19.4225721784777	2.10909090909091	0.874125874125874	7.68446106766406	3.52272727272727	0.789177001127396	2.34375	30.188679245283	0	18.4615384615385	20
1072	Panc-AdenoCA	6720	554	7.61616717074512	19.4494047619048	6.77083333333333	39.0178571428571	11.1309523809524	15.8928571428571	7.73809523809524	39.5555555555556	8.88888888888889	48.4444444444444	3.11111111111111	7.86516853932584	14.6067415730337	33.7078651685393	43.8202247191011	42.5	35	17.5	5	7.3394495412844	4.58715596330275	51.8348623853211	36.2385321100917	50	0	50	0	4.62797619047619	21.4801444043321	27.6744186046512	2.06579954093344	0.659340659340659	8.12356979405034	3.6096256684492	1.96629213483146	3.84615384615385	38.7640449438202	2.5	20.1834862385321	14.2857142857143
1073	Head-SCC	784	25	3.0902348578492	19.7704081632653	10.3316326530612	34.9489795918367	10.7142857142857	18.75	5.48469387755102	33.3333333333333	6.66666666666667	53.3333333333333	6.66666666666667	20	20	60	0	0	100	0	0	50	0	50	0	100	0	0	0	3.57142857142857	20	15.1515151515152	0.645161290322581	1.23456790123457	8.02919708029197	2.38095238095238	0.680272108843537	2.32558139534884	0	0	25	100
1074	Panc-Endocrine	1933	84	4.16460089241448	14.5887221934816	9.1050181065701	40.5587170201759	9.62234868080704	19.6585618210036	6.46663217796172	34.5454545454545	27.2727272727273	34.5454545454545	3.63636363636364	15.7894736842105	42.1052631578947	36.8421052631579	5.26315789473684	33.3333333333333	40	26.6666666666667	0	31.5789473684211	15.7894736842105	15.7894736842105	36.8421052631579	0	0	100	0	1.55199172271081	5.95238095238095	14.2857142857143	0.709219858156028	0	2.55102040816327	1.0752688172043	1.57894736842105	0	5.26315789473684	0	21.0526315789474	0
1075	Panc-Endocrine	2699	113	4.01849217638691	16.9321971100408	12.3749536865506	37.4212671359763	12.4861059651723	16.0800296406076	4.70544646165246	25	23.6111111111111	40.2777777777778	11.1111111111111	22.2222222222222	38.8888888888889	27.7777777777778	11.1111111111111	41.1764705882353	47.0588235294118	11.7647058823529	0	13.7931034482759	13.7931034482759	44.8275862068966	27.5862068965517	62.5	12.5	25	0	2.11189329381252	8.84955752212389	14.9253731343284	2.18818380743982	0.29940119760479	3.86138613861386	0.890207715133531	0.691244239631336	0.78740157480315	16.6666666666667	0	20.6896551724138	0
1076	Breast-AdenoCA	2304	105	4.35865504358655	12.3263888888889	21.2673611111111	49.0017361111111	4.99131944444444	9.02777777777778	3.38541666666667	21.9512195121951	12.1951219512195	57.3170731707317	8.53658536585366	16.6666666666667	44.4444444444444	16.6666666666667	22.2222222222222	50	30	20	0	6.38297872340426	0	59.5744680851064	34.0425531914894	28.5714285714286	28.5714285714286	42.8571428571429	0	2.08333333333333	14.2857142857143	23.8095238095238	2.11267605633803	0.612244897959184	2.65721877767936	5.21739130434783	0.480769230769231	2.56410256410256	22.2222222222222	0	21.2765957446809	0
1077	Breast-AdenoCA	2560	160	5.88235294117647	14.765625	10.9375	45.1171875	8.7109375	14.9609375	5.5078125	38.8235294117647	18.8235294117647	37.6470588235294	4.70588235294118	21.2121212121212	51.5151515151515	15.1515151515152	12.1212121212121	43.75	56.25	0	0	15.625	18.75	31.25	34.375	75	0	25	0	3.59375	6.25	9.80392156862745	2.11640211640212	0.714285714285714	5.54112554112554	3.58744394618834	1.56657963446475	2.83687943262411	6.06060606060606	0	21.875	0
1078	Breast-LobularCA	2923	200	6.4040986231188	14.1977420458433	9.06602805336983	38.0773178241533	11.7687307560725	20.0478959972631	6.84228532329798	25.1851851851852	14.8148148148148	57.037037037037	2.96296296296296	26.4705882352941	52.9411764705882	11.7647058823529	8.82352941176471	40	50	10	0	6.49350649350649	15.5844155844156	50.6493506493507	27.2727272727273	25	25	50	0	3.31850838179952	6	11.0091743119266	0.963855421686747	1.50943396226415	6.46900269541779	3.19767441860465	0.511945392491468	1.5	5.88235294117647	0	12.987012987013	0
1079	Breast-AdenoCA	8496	155	1.79170038145879	8.82768361581921	29.4726930320151	52.8483992467043	2.41290018832392	4.5786252354049	1.85969868173258	24.2718446601942	27.1844660194175	45.6310679611651	2.9126213592233	8	60	20	12	57.1428571428571	35.7142857142857	7.14285714285714	0	8.51063829787234	4.25531914893617	42.5531914893617	44.6808510638298	66.6666666666667	0	0	33.3333333333333	2.40112994350282	10.3225806451613	7.27272727272727	1.06666666666667	0.758785942492013	3.78619153674833	0.975609756097561	1.02827763496144	0.632911392405063	12	3.57142857142857	23.4042553191489	33.3333333333333
1080	Breast-AdenoCA	1494	89	5.62223626026532	15.194109772423	8.29986613119143	49.5314591700134	8.90227576974565	13.7884872824632	4.28380187416332	38.1818181818182	20	40	1.81818181818182	33.3333333333333	42.8571428571429	14.2857142857143	9.52380952380952	54.5454545454545	18.1818181818182	18.1818181818182	9.09090909090909	18.1818181818182	9.09090909090909	36.3636363636364	36.3636363636364	100	0	0	0	3.21285140562249	7.86516853932584	12.7272727272727	1.3215859030837	0.806451612903226	4.72972972972973	1.50375939849624	1.94174757281553	4.6875	9.52380952380952	0	22.7272727272727	0
1081	Head-SCC	7097	380	5.08225224020329	20.5016204029872	12.4277863886149	32.2389742144568	9.82105114837255	18.0639706918416	6.94659715372693	39.7540983606557	23.7704918032787	34.4262295081967	2.04918032786885	13.4020618556701	37.1134020618557	30.9278350515464	18.5567010309278	25.8620689655172	63.7931034482759	10.3448275862069	0	25	14.2857142857143	42.8571428571429	17.8571428571429	40	20	20	20	2.52219247569396	10.2631578947368	17.8899082568807	2.2680412371134	0.793650793650794	5.06993006993007	0.860832137733142	0.858034321372855	1.21703853955375	19.5876288659794	1.72413793103448	15.4761904761905	20
1082	Panc-AdenoCA	4393	270	5.79026377868325	15.9572046437514	5.66810835419986	47.9171409059868	11.2223992715684	14.7735033007057	4.46164352378784	30.2752293577982	13.7614678899083	52.2935779816514	3.6697247706422	9.09090909090909	30.3030303030303	45.4545454545455	15.1515151515152	43.3333333333333	43.3333333333333	10	3.33333333333333	7.01754385964912	7.89473684210526	57.8947368421053	27.1929824561403	25	25	50	0	5.66810835419986	9.62962962962963	9.45454545454546	3.42368045649073	0.401606425702811	9.02612826603325	3.85395537525355	1.2326656394453	3.57142857142857	15.1515151515152	10	11.4035087719298	0
1083	Panc-AdenoCA	7754	1254	13.9209591474245	17.7972659272633	5.05545524890379	40.3404694351303	11.0523600722208	19.9123033273149	5.84214598916688	13.941018766756	4.28954423592493	77.9267202859696	3.84271671134942	7.05128205128205	16.6666666666667	33.974358974359	42.3076923076923	33.3333333333333	50	14.5833333333333	2.08333333333333	1.26146788990826	4.47247706422018	49.3119266055046	44.954128440367	30.2325581395349	18.6046511627907	44.1860465116279	6.97674418604651	4.2687645086407	21.0526315789474	44.3697478991597	1.73913043478261	1.78571428571429	7.25703324808184	5.48424737456243	1.29533678756477	1.32450331125828	31.4102564102564	6.25	23.1651376146789	6.97674418604651
1084	Panc-AdenoCA	7299	710	8.8650268447996	18.1805726811892	6.13782709960268	41.8550486367996	11.8783394985614	15.1801616659816	6.76805041786546	27.7397260273973	8.04794520547945	61.472602739726	2.73972602739726	7.40740740740741	14.8148148148148	40.1234567901235	37.6543209876543	53.1914893617021	36.1702127659574	10.6382978723404	0	0.835654596100279	3.34261838440111	52.3676880222841	43.4540389972145	43.75	12.5	43.75	0	4.39786272092067	18.8732394366197	29.4505494505494	2.03466465712133	0.669642857142857	7.13584288052373	3.69088811995386	1.71480144404332	4.45344129554656	31.4814814814815	2.12765957446809	20.891364902507	12.5
1085	Panc-Endocrine	821	40	4.64576074332172	11.5712545676005	9.62241169305725	31.6686967113276	14.4945188794153	23.7515225334957	8.89159561510353	37.5	12.5	45.8333333333333	4.16666666666667	44.4444444444444	33.3333333333333	22.2222222222222	0	0	66.6666666666667	0	33.3333333333333	18.1818181818182	9.09090909090909	27.2727272727273	45.4545454545455	0	0	100	0	3.89768574908648	17.5	17.9487179487179	5.26315789473684	0	9.23076923076923	1.68067226890756	0	1.36986301369863	0	33.3333333333333	36.3636363636364	0
1086	Panc-AdenoCA	5899	795	11.876307140723	14.4939820308527	4.66180708594677	51.7714866926598	9.23885404305815	15.3754873707408	4.45838277674182	19.311377245509	5.53892215568862	72.0059880239521	3.1437125748503	9.30232558139535	9.30232558139535	31.0077519379845	50.3875968992248	24.3243243243243	67.5675675675676	8.10810810810811	0	2.49480249480249	3.74220374220374	46.985446985447	46.7775467775468	38.0952380952381	0	47.6190476190476	14.2857142857143	5.13646380742499	24.1509433962264	38.7878787878788	2.33918128654971	0.727272727272727	7.8912901113294	3.30275229357798	1.76405733186329	2.28136882129278	37.2093023255814	2.7027027027027	26.6112266112266	33.3333333333333
1087	Breast-AdenoCA	2250	121	5.10333192745677	13.3777777777778	18.8444444444444	42.3111111111111	8.04444444444444	12.8	4.62222222222222	30	12.8571428571429	51.4285714285714	5.71428571428571	23.8095238095238	33.3333333333333	23.8095238095238	19.047619047619	66.6666666666667	33.3333333333333	0	0	8.33333333333333	16.6666666666667	55.5555555555556	19.4444444444444	50	0	50	0	3.2	7.43801652892562	11.1111111111111	2.32558139534884	0.707547169811321	5.67226890756303	2.20994475138122	0.694444444444444	1.92307692307692	14.2857142857143	0	16.6666666666667	0
1088	Panc-AdenoCA	11598	920	7.34941683975076	14.2352129677531	7.25987239179169	40.0758751508881	11.2002069322297	14.3990343162614	12.829798241076	38.4505021520803	13.4863701578192	45.0502152080344	3.012912482066	7.83582089552239	23.8805970149254	33.2089552238806	35.0746268656716	42.5531914893617	44.6808510638298	7.4468085106383	5.31914893617021	2.22929936305732	9.23566878980892	58.9171974522293	29.6178343949045	28.5714285714286	23.8095238095238	42.8571428571429	4.76190476190476	5.09570615623383	15.5434782608696	19.4822888283379	1.99878861296184	0.712589073634204	6.02409638554217	3.38722093918399	2.27544910179641	12.7688172043011	25.3731343283582	4.25531914893617	18.1528662420382	14.2857142857143
1089	Panc-Endocrine	6082	226	3.58275206087508	18.8753699440973	8.68135481749425	49.3752055244985	8.84577441631042	9.6514304505097	4.57086484708977	34.5911949685535	27.0440251572327	37.1069182389937	1.25786163522013	20	38.1818181818182	32.7272727272727	9.09090909090909	46.5116279069767	46.5116279069767	6.97674418604651	0	10.1694915254237	6.77966101694915	38.9830508474576	44.0677966101695	0	50	50	0	3.65011509371917	8.84955752212389	8.26446280991735	1.13240418118467	0.568181818181818	6.32700632700633	1.48698884758364	0.851788756388416	1.07913669064748	5.45454545454545	2.32558139534884	25.4237288135593	0
1090	Biliary-AdenoCA	3484	154	4.23309510720176	14.8679678530425	16.9058553386912	40.2985074626866	10.361653272101	12.6004592422503	4.96555683122847	33.695652173913	20.6521739130435	44.5652173913044	1.08695652173913	6.45161290322581	51.6129032258064	32.258064516129	9.67741935483871	42.1052631578947	47.3684210526316	5.26315789473684	5.26315789473684	7.31707317073171	12.1951219512195	53.6585365853659	26.8292682926829	100	0	0	0	3.01377726750861	5.19480519480519	7.07964601769912	2.12355212355212	0.67911714770798	5.41310541310541	1.66204986149584	1.59453302961276	0.578034682080925	3.2258064516129	5.26315789473684	12.1951219512195	0
1091	Panc-AdenoCA	10730	829	7.17190068345013	16.1696178937558	7.03634669151911	43.4016775396086	12.739981360671	13.8210624417521	6.83131407269338	47.0588235294118	12.2689075630252	38.1512605042017	2.52100840336134	3.57142857142857	15.3571428571429	32.5	48.5714285714286	39.7260273972603	45.2054794520548	12.3287671232877	2.73972602739726	7.04845814977974	9.2511013215859	59.4713656387665	24.2290748898678	26.6666666666667	46.6666666666667	20	6.66666666666667	4.0354147250699	19.4209891435464	27.1043771043771	1.84438040345821	0.662251655629139	6.4419153961778	3.51133869787857	1.48347943358058	3.54706684856753	41.4285714285714	2.73972602739726	16.7400881057269	13.3333333333333
1092	Breast-AdenoCA	4752	580	10.8777194298575	19.4654882154882	13.3417508417508	26.1153198653199	16.6456228956229	16.0563973063973	8.37542087542088	34.3137254901961	18.6274509803922	41.1764705882353	5.88235294117647	20	41.4285714285714	35.7142857142857	2.85714285714286	50	39.4736842105263	10.5263157894737	0	8.33333333333333	14.2857142857143	46.4285714285714	30.952380952381	33.3333333333333	33.3333333333333	33.3333333333333	0	1.89393939393939	4.13793103448276	21.0526315789474	2.16216216216216	0.788643533123028	4.10958904109589	0.884955752212389	0.393184796854522	1.00502512562814	2.85714285714286	0	23.8095238095238	0
1093	Panc-AdenoCA	5024	340	6.33855331841909	16.5207006369427	11.9426751592357	41.6799363057325	9.81289808917198	13.4355095541401	6.60828025477707	38.1944444444444	10.4166666666667	46.875	4.51388888888889	11.8181818181818	21.8181818181818	30	36.3636363636364	43.3333333333333	40	16.6666666666667	0	3.7037037037037	7.40740740740741	56.2962962962963	32.5925925925926	61.5384615384615	15.3846153846154	23.0769230769231	0	4.63773885350319	18.8235294117647	21.5488215488216	4.21686746987952	0	7.78414517669532	3.85395537525355	0.444444444444444	3.91566265060241	28.1818181818182	3.33333333333333	21.4814814814815	0
1094	Breast-AdenoCA	3326	233	6.54678280415847	21.8580877931449	8.68911605532171	37.5225496091401	11.3048707155743	14.9729404690319	5.65243535778713	29.6296296296296	17.7777777777778	46.6666666666667	5.92592592592593	10	35	32.5	22.5	41.6666666666667	54.1666666666667	0	4.16666666666667	11.1111111111111	7.93650793650794	44.4444444444444	36.5079365079365	62.5	12.5	25	0	3.57787131689717	9.44206008583691	15.6028368794326	2.47592847317744	1.3840830449827	6.00961538461539	2.65957446808511	2.00803212851406	1.06382978723404	17.5	0	19.047619047619	12.5
1095	Breast-LobularCA	2459	172	6.53743823641201	18.137454249695	6.66937779585197	49.1256608377389	7.88938592923953	12.8914192761285	5.28670191134608	23	11	61	5	17.3913043478261	30.4347826086957	39.1304347826087	13.0434782608696	9.09090909090909	81.8181818181818	9.09090909090909	0	11.4754098360656	9.83606557377049	39.344262295082	39.344262295082	20	0	80	0	2.92801952013013	8.13953488372093	16.2790697674419	1.12107623318386	0.609756097560976	4.55298013245033	2.57731958762887	0.630914826498423	3.07692307692308	13.0434782608696	0	16.3934426229508	0
1096	Breast-AdenoCA	4429	503	10.198702351987	29.2616843531271	6.4574396026191	33.3483856400993	14.8792052382028	11.7407992774893	4.31248588846241	32.1543408360129	34.4051446945338	30.5466237942122	2.89389067524116	18	42	29	11	39.2523364485981	53.2710280373832	7.47663551401869	0	6.31578947368421	7.36842105263158	46.3157894736842	40	44.4444444444444	44.4444444444444	0	11.1111111111111	2.41589523594491	6.56063618290258	23.5714285714286	1.38888888888889	0.699300699300699	4.5362220717671	1.82094081942337	0.769230769230769	2.09424083769634	7	0.934579439252336	24.2105263157895	11.1111111111111
1097	Breast-AdenoCA	55778	158	0.282465675057208	6.15117071246728	34.4867151923698	57.1121230592707	0.812148158772276	1.02549392233497	0.412348954785041	14.1666666666667	45.8333333333333	34.1666666666667	5.83333333333333	29.4117647058824	52.9411764705882	11.7647058823529	5.88235294117647	74.5454545454545	25.4545454545455	0	0	17.0731707317073	7.31707317073171	56.0975609756098	19.5121951219512	42.8571428571429	42.8571428571429	14.2857142857143	0	2.35935314998745	6.32911392405063	0.754147812971342	1.13669484115418	0.779787897691828	3.50326469111	1.32450331125828	0.699300699300699	0.434782608695652	5.88235294117647	0	19.5121951219512	0
1098	Breast-AdenoCA	1789	146	7.54521963824289	18.278367803242	6.87534935718278	46.8418110676356	8.60816098378983	14.533258803801	4.8630519843488	17.4757281553398	14.5631067961165	57.2815533980583	10.6796116504854	22.2222222222222	27.7777777777778	22.2222222222222	27.7777777777778	40	46.6666666666667	6.66666666666667	6.66666666666667	5.08474576271186	5.08474576271186	45.7627118644068	44.0677966101695	18.1818181818182	18.1818181818182	63.6363636363636	0	3.13024035774176	15.0684931506849	28.2051282051282	1.22324159021407	0	5.36992840095465	1.94805194805195	0.384615384615385	3.44827586206897	22.2222222222222	6.66666666666667	27.1186440677966	0
1099	Breast-AdenoCA	12758	138	1.07009925558313	9.30396613889324	38.9010816742436	45.2500391910958	2.07712807650102	3.15096410095626	1.31682081831008	34.6938775510204	29.5918367346939	31.6326530612245	4.08163265306122	14.7058823529412	52.9411764705882	29.4117647058824	2.94117647058824	65.5172413793103	27.5862068965517	6.89655172413793	0	12.9032258064516	22.5806451612903	48.3870967741936	16.1290322580645	0	0	100	0	2.02226054240477	3.6231884057971	1.90114068441065	1.51642796967144	0.74551682450131	3.3258271262775	1.88679245283019	0.497512437810945	2.38095238095238	5.88235294117647	0	9.67741935483871	0
1100	Head-SCC	10713	1274	10.6281805289063	20.0410715952581	9.28778120041072	32.9506207411556	9.72650051339494	17.2314011014655	10.7626248483151	57.0327552986513	5.39499036608863	32.8516377649326	4.72061657032755	2.7027027027027	7.09459459459459	33.9527027027027	56.25	48.2142857142857	26.7857142857143	19.6428571428571	5.35714285714286	3.2258064516129	6.158357771261	48.3870967741936	42.2287390029325	12.2448979591837	32.6530612244898	42.8571428571429	12.2448979591837	3.04303183048633	30.6122448979592	54.4692737430168	1.6301816488123	0.904522613065327	4.78753541076487	4.41458733205374	1.24593716143012	3.81613183000867	46.7905405405405	12.5	24.633431085044	20.4081632653061
1101	Breast-AdenoCA	1849	142	7.1320944249121	12.2769064359113	8.70740941049216	38.1828015143321	10.5462412114657	22.4986479177934	7.78799351000541	26.5060240963855	24.0963855421687	48.1927710843374	1.20481927710843	13.6363636363636	50	13.6363636363636	22.7272727272727	55	45	0	0	10	7.5	50	32.5	0	0	100	0	2.27149810708491	9.85915492957746	25	0.881057268722467	0	4.6742209631728	1.53846153846154	0.721153846153846	0.694444444444444	13.6363636363636	0	22.5	0
1102	Bladder-TCC	13459	1032	7.12166172106825	17.3787056987889	20.1055056096292	38.5466973772197	7.11791366371944	10.9740693959432	5.87710825469946	48.3832335329341	6.46706586826347	42.1556886227545	2.9940119760479	4.20792079207921	7.17821782178218	35.8910891089109	52.7227722772277	35.1851851851852	37.037037037037	22.2222222222222	5.55555555555556	1.42045454545455	3.40909090909091	47.1590909090909	48.0113636363636	28	16	52	4	2.74908982836764	27.1317829457364	43.0769230769231	2.05215904232578	0.554323725055432	4.56823438704703	3.4446764091858	1.2863913337847	2.275600505689	41.0891089108911	11.1111111111111	27.2727272727273	12
1103	Breast-AdenoCA	3993	118	2.87034784723911	12.9226145755071	24.0671174555472	41.6478837966441	6.7618332081142	10.9441522664663	3.65639869772101	42.8571428571429	22.0779220779221	33.7662337662338	1.2987012987013	21.2121212121212	36.3636363636364	30.3030303030303	12.1212121212121	29.4117647058824	64.7058823529412	5.88235294117647	0	23.0769230769231	3.84615384615385	65.3846153846154	7.69230769230769	0	100	0	0	2.27898822940145	7.6271186440678	9	2.32558139534884	0.520291363163371	3.66806975345761	2.59259259259259	0.68649885583524	2.05479452054795	15.1515151515152	5.88235294117647	11.5384615384615	0
1104	Head-SCC	4578	104	2.22127296027339	17.0161642638707	18.5889034512888	45.1725644386195	5.81039755351682	9.30537352555701	4.10659676714723	40.3225806451613	24.1935483870968	24.1935483870968	11.2903225806452	12	24	44	20	46.6666666666667	33.3333333333333	13.3333333333333	6.66666666666667	6.66666666666667	20	73.3333333333333	0	0	42.8571428571429	42.8571428571429	14.2857142857143	2.92704237658366	12.5	8.84353741496599	0.898587933247754	1.29259694477086	4.59381044487427	3.38345864661654	1.87793427230047	2.12765957446809	20	13.3333333333333	6.66666666666667	14.2857142857143
1105	Breast-AdenoCA	7827	728	8.50964348334307	20.9147821643031	16.494186789319	25.6675610067714	13.3767727098505	15.4337549508113	8.11294237894468	42.8571428571429	26.5873015873016	25.7936507936508	4.76190476190476	14.8148148148148	46.2962962962963	35.1851851851852	3.7037037037037	41.7910447761194	44.7761194029851	13.4328358208955	0	16.9230769230769	15.3846153846154	41.5384615384615	26.1538461538462	50	16.6666666666667	33.3333333333333	0	1.59703590136706	1.64835164835165	8.75912408759124	0.855222968845449	0.387296669248644	4.13140866102539	0.573065902578797	0.910596026490066	0.94488188976378	4.62962962962963	0	7.69230769230769	8.33333333333333
1106	Panc-AdenoCA	7959	1080	11.9482243611019	19.4748083930142	12.6146500816686	31.5994471667295	13.2428697072497	16.2457595175273	6.82246513381078	27.36	13.28	57.28	2.08	10.5263157894737	23.9766081871345	33.3333333333333	32.1637426900585	44.578313253012	46.9879518072289	7.2289156626506	1.20481927710843	2.51396648044693	4.46927374301676	43.2960893854749	49.7206703910615	61.5384615384615	7.69230769230769	23.0769230769231	7.69230769230769	2.70134438999874	13.7037037037037	40.771349862259	1.61290322580645	0.298804780876494	6.28230616302187	1.23339658444023	0.928074245939675	0.736648250460405	26.3157894736842	1.20481927710843	26.8156424581006	23.0769230769231
1107	Biliary-AdenoCA	13907	595	4.10288236105365	12.4182066585173	21.5502984108722	44.7400589631121	6.80232976199036	8.55684187819084	5.93226432731718	33.3333333333333	18.3908045977011	39.3103448275862	8.96551724137931	10.3448275862069	22.7586206896552	31.7241379310345	35.1724137931034	55	37.5	7.5	0	5.84795321637427	9.35672514619883	54.3859649122807	30.4093567251462	53.8461538461538	17.9487179487179	23.0769230769231	5.12820512820513	3.31487739987057	13.9495798319328	15.2573529411765	2.6635784597568	0.700700700700701	4.58052073288332	2.5369978858351	2.01680672268908	7.39393939393939	31.7241379310345	0	18.1286549707602	10.2564102564103
1108	Panc-AdenoCA	4957	641	11.4505180421579	22.2110147266492	7.46419205164414	39.7821262860601	12.5479120435747	12.8303409320153	5.16441396005649	24.5681381957774	8.63723608445298	63.915547024952	2.87907869481766	7.8125	21.875	28.125	42.1875	37.7777777777778	53.3333333333333	8.88888888888889	0	2.7027027027027	5.70570570570571	60.6606606606607	30.9309309309309	33.3333333333333	20	40	6.66666666666667	4.66007665926972	17.1606864274571	32.258064516129	2.72479564032698	0.27027027027027	7.65720081135903	5.78778135048232	1.88679245283019	0.390625	32.8125	0	18.6186186186186	13.3333333333333
1109	Panc-AdenoCA	6173	502	7.52059925093633	13.9154381986068	6.12344079053945	52.0492467195853	10.2543333873319	13.4618499919002	4.19569091203629	30.7692307692308	9.74358974358974	55.8974358974359	3.58974358974359	13.3333333333333	25.8333333333333	28.3333333333333	32.5	39.4736842105263	52.6315789473684	5.26315789473684	2.63157894736842	6.42201834862385	4.12844036697248	44.4954128440367	44.954128440367	7.14285714285714	7.14285714285714	57.1428571428571	28.5714285714286	4.98947027377288	19.7211155378486	24.3243243243243	2.67753201396973	1.05820105820106	7.71864301276066	3.00157977883096	1.323706377858	1.15830115830116	30.8333333333333	2.63157894736842	24.3119266055046	28.5714285714286
1110	Breast-AdenoCA	1752	156	8.17610062893082	13.4132420091324	9.98858447488584	42.6369863013699	8.96118721461187	16.0958904109589	8.9041095890411	30.1075268817204	21.505376344086	43.010752688172	5.37634408602151	21.4285714285714	35.7142857142857	28.5714285714286	14.2857142857143	40	50	10	0	7.5	7.5	60	25	40	0	60	0	3.82420091324201	3.84615384615385	8.21917808219178	2.97872340425532	0	6.69344042838019	3.18471337579618	0.709219858156028	1.92307692307692	7.14285714285714	0	7.5	0
1111	Panc-AdenoCA	5639	604	9.67483581611405	14.6302535910622	4.09647100549743	55.0806880652598	8.58308210675652	11.792871076432	5.81663415499202	39.7260273972603	4.89236790606654	49.5107632093933	5.87084148727984	4.43349753694581	10.3448275862069	35.9605911330049	49.2610837438424	36	48	12	4	3.16205533596838	5.13833992094862	58.102766798419	33.596837944664	16.6666666666667	26.6666666666667	50	6.66666666666667	4.85901755630431	25.3311258278146	35.8313817330211	2.3030303030303	0	6.53573728267869	6.40495867768595	1.35338345864662	3.65853658536585	40.3940886699507	4	22.1343873517787	16.6666666666667
1112	Breast-LobularCA	10548	751	6.64660589432693	19.548729616989	16.1926431551005	25.4266211604096	14.6473265073948	15.5195297686765	8.66514979142966	46.046511627907	24.1860465116279	26.046511627907	3.72093023255814	16.1616161616162	37.3737373737374	33.3333333333333	13.1313131313131	44.2307692307692	50	5.76923076923077	0	16.0714285714286	17.8571428571429	42.8571428571429	23.2142857142857	87.5	12.5	0	0	1.55479711793705	2.13049267643142	8.88888888888889	1.26091173617847	0.409836065573771	3.65398956002983	1.03559870550162	0.733048259010385	0.547045951859956	10.1010101010101	1.92307692307692	8.92857142857143	0
1113	Panc-AdenoCA	5059	506	9.09254267744834	15.7541016011069	6.34512749555248	42.6566515121566	11.9391184028464	14.5483297094287	8.75667127890888	37.4045801526718	6.87022900763359	52.4173027989822	3.30788804071247	8.84353741496599	14.2857142857143	31.9727891156463	44.8979591836735	22.2222222222222	51.8518518518519	25.9259259259259	0	4.36893203883495	5.8252427184466	55.3398058252427	34.4660194174757	23.0769230769231	7.69230769230769	53.8461538461538	15.3846153846154	4.92192132832576	21.1462450592885	30.0561797752809	2.63488080301129	0.934579439252336	7.87766450417053	3.3112582781457	1.35869565217391	5.64334085778781	36.0544217687075	3.7037037037037	20.873786407767	38.4615384615385
