sample_id	tumor_type	cluster	num_ssms	num_sims	num_mutations	num_late_median_cancer_clines_ssm	perc_late_median_cancer_clines_ssm	num_early_median_cancer_clines_ssm	perc_early_median_cancer_clines_ssm	num_withReplTime_median_cancer_clines_ssm	num_late_median_cancer_clines_sim	perc_late_median_cancer_clines_sim	num_early_median_cancer_clines_sim	perc_early_median_cancer_clines_sim	num_withReplTime_median_cancer_clines_sim	num_ssm_CDS	perc_ssm_CDS	num_ssm_gene	num_ssm_transcript	num_ssm_exon	num_ssm_UTR	num_ssm_stop_codon	num_ssm_start_codon	num_ssm_intergenic	num_ssm_Selenocyste	num_sim_CDS	perc_sim_CDS	num_sim_gene	num_sim_transcript	num_sim_exon	num_sim_UTR	num_sim_stop_codon	num_sim_start_codon	num_sim_intergenic	num_sim_Selenocyste	num_genes_with_non_syn_ssm	num_genes_with_non_syn_sim	num_genes_with_non_syn_mut	perc_syn_ssms_vs_in_CDS	num_drivers	num_SBS_sign_nonZeroContr	num_DBS_sign_nonZeroContr	num_ID_sign_nonZeroContr	num_allTypes_sign_nonZeroContr
1453	Cervix-SCC	E	7684	426	8110	4425	57.5871941697033	3259	42.4128058302967	7684	271	63.7647058823529	154	36.2352941176471	425	81	1.05413846954711	3971	3968	268	119	0	0	3713	0	1	0.234741784037559	209	209	12	6	0	0	217	0	60	1	60	23.0769230769231	5	5	3	4	12
1454	Cervix-SCC	N	4270	413	4683	2265	53.0444964871194	2005	46.9555035128806	4270	210	50.8474576271186	203	49.1525423728814	413	55	1.28805620608899	2123	2123	186	70	0	0	2147	0	6	1.45278450363196	214	214	15	6	0	0	199	0	36	6	42	28.8461538461538	1	4	1	4	9
1455	Cervix-SCC	E	10056	361	10417	5410	53.7987271280827	4646	46.2012728719173	10056	245	67.8670360110803	116	32.1329639889197	361	130	1.29276054097056	5272	5269	426	175	0	0	4784	0	5	1.38504155124654	170	170	16	7	0	0	191	0	89	5	94	28	3	4	1	4	9
1456	Cervix-SCC	E	7355	269	7624	3734	50.7681849082257	3621	49.2318150917743	7355	180	66.9144981412639	89	33.0855018587361	269	98	1.33242692046227	3835	3835	332	128	0	0	3520	0	1	0.371747211895911	127	127	12	4	0	1	142	0	67	1	68	27.1739130434783	3	4	2	4	10
1457	Lymph-CLL	D	2613	96	2709	1711	65.6813819577735	894	34.3186180422265	2605	63	66.3157894736842	32	33.6842105263158	95	19	0.727133562954459	1225	1225	75	30	0	0	1388	0	1	1.04166666666667	44	44	1	0	0	0	52	0	15	1	16	21.0526315789474	2	3	3	4	10
1458	Lymph-CLL	D	2203	96	2299	1350	61.2800726282342	853	38.7199273717658	2203	52	54.1666666666667	44	45.8333333333333	96	21	0.953245574216977	1057	1056	53	17	0	0	1146	0	1	1.04166666666667	50	50	4	0	0	0	46	0	15	1	16	28.5714285714286	0	3	5	4	12
1459	Lymph-CLL	M	2365	140	2505	1563	66.2849872773537	795	33.7150127226463	2358	108	77.1428571428571	32	22.8571428571429	140	20	0.845665961945032	1085	1085	58	18	1	0	1280	0	1	0.714285714285714	64	64	3	1	0	0	76	0	7	1	8	27.2727272727273	3	4	1	3	8
1460	Lymph-CLL	M	2070	93	2163	1424	68.792270531401	646	31.207729468599	2070	62	66.6666666666667	31	33.3333333333333	93	20	0.966183574879227	968	967	59	15	0	0	1102	0	1	1.0752688172043	40	40	1	0	0	0	53	0	10	1	11	23.0769230769231	1	4	3	2	9
1461	Lymph-CLL	D	1531	64	1595	968	63.3922724296005	559	36.6077275703995	1527	42	65.625	22	34.375	64	12	0.783801436969301	699	698	50	12	0	0	832	0	0	0	25	25	3	0	0	0	39	0	9	0	9	33.3333333333333	0	3	1	5	9
1462	Lymph-CLL	D	2737	136	2873	1784	65.5400440852314	938	34.4599559147685	2722	90	66.1764705882353	46	33.8235294117647	136	36	1.31530873218853	1316	1316	85	28	0	0	1421	0	3	2.20588235294118	78	78	5	0	0	0	58	0	22	1	22	29.0322580645161	4	3	4	4	11
1463	Lymph-CLL	D	1923	102	2025	1210	62.922516900676	713	37.077483099324	1923	67	65.6862745098039	35	34.3137254901961	102	22	1.14404576183047	901	901	51	14	0	0	1022	0	1	0.980392156862745	49	49	7	4	0	0	53	0	17	0	17	19.047619047619	1	3	3	5	11
1464	Lymph-CLL	D	1835	122	1957	1119	61.247947454844	708	38.752052545156	1827	79	65.2892561983471	42	34.7107438016529	121	21	1.14441416893733	854	853	55	17	0	0	981	0	1	0.819672131147541	61	61	3	1	0	0	61	0	14	1	15	26.3157894736842	0	3	1	4	8
1465	Lymph-CLL	K	3243	219	3462	2187	67.6043276661515	1048	32.3956723338485	3235	150	68.8073394495413	68	31.1926605504587	218	25	0.770891150169596	1485	1484	87	29	0	0	1758	0	3	1.36986301369863	101	101	6	3	0	0	118	0	15	3	18	31.8181818181818	2	2	3	5	10
1466	Lymph-CLL	D	2715	135	2850	1748	64.5494830132939	960	35.4505169867061	2708	89	65.9259259259259	46	34.0740740740741	135	26	0.957642725598527	1353	1353	93	33	0	0	1362	0	2	1.48148148148148	62	62	2	0	0	0	73	0	17	2	18	32.1428571428571	1	2	1	4	7
1467	Lymph-CLL	D	1811	91	1902	1138	63.0121816168328	668	36.9878183831672	1806	56	61.5384615384615	35	38.4615384615385	91	14	0.773053561568194	855	854	59	26	0	0	956	0	0	0	43	43	2	0	0	0	48	0	9	0	9	28.5714285714286	1	2	1	4	7
1468	Lymph-CLL	D	755	33	788	514	68.0794701986755	241	31.9205298013245	755	23	69.6969696969697	10	30.3030303030303	33	5	0.662251655629139	343	342	18	5	0	0	412	0	0	0	18	18	2	1	0	0	15	0	3	0	3	40	0	2	0	4	6
1469	Lymph-CLL	D	1788	104	1892	1163	65.1540616246499	622	34.8459383753501	1785	65	62.5	39	37.5	104	11	0.615212527964206	850	849	49	18	0	0	938	0	1	0.961538461538462	58	58	5	2	0	0	46	0	6	1	7	40	1	2	3	5	10
1470	Lymph-CLL	D	1040	38	1078	644	62.0423892100193	394	37.9576107899807	1038	26	68.4210526315789	12	31.5789473684211	38	14	1.34615384615385	514	514	36	9	0	0	526	0	0	0	15	15	0	0	0	0	23	0	6	0	6	46.1538461538462	3	2	1	5	8
1471	Lymph-CLL	D	2055	97	2152	1368	66.63419386264	685	33.36580613736	2053	64	66.6666666666667	32	33.3333333333333	96	31	1.50851581508516	1020	1020	93	27	0	0	1035	0	1	1.03092783505155	47	47	2	1	0	0	50	0	24	1	25	20	3	2	3	4	9
1472	Lymph-CLL	M	1080	61	1141	730	67.7808727948004	347	32.2191272051996	1077	45	73.7704918032787	16	26.2295081967213	61	6	0.555555555555556	496	496	28	10	0	0	584	0	1	1.63934426229508	27	27	2	1	0	0	34	0	6	1	7	0	0	3	2	4	9
1473	Lymph-CLL	M	4410	145	4555	2875	65.415244596132	1520	34.584755403868	4395	89	61.3793103448276	56	38.6206896551724	145	53	1.20181405895692	2092	2092	157	49	0	0	2318	0	2	1.37931034482759	69	69	4	1	0	0	76	0	29	2	31	28.5714285714286	4	3	5	4	12
1474	Lymph-CLL	M	3186	165	3351	2013	63.4415379766782	1160	36.5584620233218	3173	105	63.6363636363636	60	36.3636363636364	165	53	1.66352793471438	1553	1553	126	40	0	0	1633	0	0	0	88	88	3	0	0	0	77	0	23	0	23	22.5806451612903	0	3	5	4	12
1475	Lymph-CLL	D	1433	61	1494	897	62.9473684210526	528	37.0526315789474	1425	35	57.3770491803279	26	42.6229508196721	61	23	1.60502442428472	679	679	59	19	0	0	754	0	1	1.63934426229508	35	35	2	0	0	0	26	0	15	1	16	34.7826086956522	1	2	1	4	7
1476	Lymph-CLL	D	2641	112	2753	1696	64.4866920152091	934	35.5133079847909	2630	72	64.8648648648649	39	35.1351351351351	111	22	0.833017796289284	1277	1277	78	21	0	0	1364	0	0	0	59	59	2	2	0	0	53	0	11	0	11	45.4545454545455	1	3	2	4	9
1477	Lymph-CLL	D	1650	95	1745	999	60.6925880923451	647	39.3074119076549	1646	52	55.9139784946237	41	44.0860215053763	93	14	0.848484848484849	803	803	60	17	0	0	847	0	3	3.15789473684211	55	55	5	1	0	0	40	0	8	3	11	33.3333333333333	0	2	3	5	10
1478	Lymph-CLL	M	3678	183	3861	2510	68.3923705722071	1160	31.6076294277929	3670	121	67.2222222222222	59	32.7777777777778	180	50	1.35943447525829	1669	1669	115	33	0	0	2009	0	1	0.546448087431694	98	98	5	4	0	0	85	0	20	1	21	37.5	1	4	3	4	11
1479	Lymph-CLL	M	1486	84	1570	962	64.7375504710633	524	35.2624495289367	1486	52	61.9047619047619	32	38.0952380952381	84	13	0.874831763122476	671	671	53	25	0	1	815	0	1	1.19047619047619	29	29	2	1	0	0	55	0	10	1	11	16.6666666666667	1	3	2	4	9
1480	Lymph-CLL	D	1426	78	1504	940	65.9186535764376	486	34.0813464235624	1426	44	56.4102564102564	34	43.5897435897436	78	15	1.05189340813464	692	692	51	17	0	0	734	0	0	0	34	34	2	1	0	0	44	0	13	0	13	13.3333333333333	3	3	4	4	11
1481	Lymph-CLL	M	3697	247	3944	2454	66.378144441439	1243	33.621855558561	3697	170	68.8259109311741	77	31.1740890688259	247	68	1.83932918582635	1626	1626	144	41	0	0	2071	0	4	1.61943319838057	108	108	8	3	0	0	139	0	24	3	27	14.2857142857143	0	4	6	2	12
1482	Lymph-CLL	D	2067	108	2175	1373	66.5535627726612	690	33.4464372273388	2063	68	62.962962962963	40	37.037037037037	108	7	0.338655055636188	949	948	51	20	0	0	1118	0	2	1.85185185185185	57	57	6	3	0	0	51	0	8	2	10	14.2857142857143	1	3	2	4	9
1483	Lymph-CLL	D	2323	106	2429	1557	67.2279792746114	759	32.7720207253886	2316	64	60.9523809523809	41	39.0476190476191	105	24	1.03314679294016	1060	1060	71	25	0	0	1263	0	1	0.943396226415094	52	52	5	3	0	0	54	0	19	1	20	17.3913043478261	2	2	2	4	8
1484	Lymph-CLL	M	2835	179	3014	1822	64.4499469402193	1005	35.5500530597807	2827	121	67.5977653631285	58	32.4022346368715	179	37	1.30511463844797	1344	1344	102	30	1	0	1491	0	0	0	77	77	1	0	0	0	102	0	18	0	18	37.9310344827586	2	3	4	3	10
1485	Lymph-CLL	K	2409	121	2530	1438	59.9416423509796	961	40.0583576490204	2399	67	56.7796610169492	51	43.2203389830508	118	24	0.99626400996264	1200	1199	83	27	0	0	1209	0	2	1.65289256198347	56	56	6	2	0	0	65	0	20	2	22	23.0769230769231	2	3	4	5	12
1486	Lymph-CLL	M	3098	196	3294	2195	70.8521626856036	903	29.1478373143964	3098	141	71.9387755102041	55	28.0612244897959	196	16	0.516462233699161	1382	1382	72	16	0	0	1716	0	0	0	81	81	5	2	0	0	115	0	11	0	11	21.4285714285714	2	4	5	4	13
1487	Lymph-CLL	D	2110	61	2171	1483	70.2843601895735	627	29.7156398104265	2110	38	62.2950819672131	23	37.7049180327869	61	11	0.52132701421801	943	943	34	12	0	0	1167	0	0	0	38	38	1	0	0	0	23	0	6	0	6	45.4545454545455	1	3	3	4	10
1488	Lymph-CLL	K	1870	82	1952	1083	58.1945190757657	778	41.8054809242343	1861	55	68.75	25	31.25	80	19	1.01604278074866	910	910	68	21	0	0	960	0	0	0	41	41	0	0	0	0	41	0	11	0	11	42.1052631578947	0	2	1	4	7
1489	Lymph-CLL	D	1668	88	1756	1084	64.9880095923261	584	35.0119904076739	1668	53	60.2272727272727	35	39.7727272727273	88	9	0.539568345323741	766	766	35	15	0	0	902	0	1	1.13636363636364	47	47	5	1	0	0	41	0	7	1	8	22.2222222222222	0	3	3	4	10
1490	Lymph-CLL	D	2987	132	3119	1952	65.3498493471711	1035	34.6501506528289	2987	85	64.3939393939394	47	35.6060606060606	132	27	0.903916973552059	1413	1413	81	31	0	0	1574	0	1	0.757575757575758	68	68	3	1	0	0	64	0	18	3	21	28	1	3	6	5	14
1491	Lymph-CLL	D	1975	95	2070	1305	66.412213740458	660	33.587786259542	1965	67	70.5263157894737	28	29.4736842105263	95	13	0.658227848101266	946	946	59	18	1	0	1029	0	0	0	39	39	2	2	0	0	56	0	6	0	6	53.8461538461538	1	2	2	4	8
1492	Lymph-CLL	M	2414	173	2587	1673	69.5634095634096	732	30.4365904365904	2405	118	68.2080924855491	55	31.7919075144509	173	18	0.745650372825186	1103	1103	75	20	0	0	1311	0	1	0.578034682080925	72	72	3	1	0	0	101	0	12	1	13	18.75	0	3	4	2	9
1493	Stomach-AdenoCA	I	56	5	61	19	35.1851851851852	35	64.8148148148148	54	4	80	1	20	5	2	3.57142857142857	32	32	6	2	0	0	24	0	0	0	2	2	0	0	0	0	3	0	2	0	2	0	0	3	2	2	7
1494	Stomach-AdenoCA	M	40873	2858	43731	30020	73.5856456515345	10776	26.4143543484655	40796	1968	69.0526315789474	882	30.9473684210526	2850	259	0.633670148998116	17835	17830	938	316	0	0	23038	0	11	0.384884534639608	1232	1232	67	32	0	0	1626	0	193	10	203	21.285140562249	5	5	3	2	10
1495	Stomach-AdenoCA	C	3124	6	3130	1862	59.9099099099099	1246	40.0900900900901	3108	5	83.3333333333333	1	16.6666666666667	6	32	1.02432778489117	1505	1503	95	28	1	0	1619	0	0	0	4	4	0	0	0	0	2	0	25	0	25	21.875	0	6	4	1	11
1496	Stomach-AdenoCA	L	24893	433	25326	19635	78.8775961113566	5258	21.1224038886434	24893	290	66.9745958429561	143	33.0254041570439	433	124	0.49813200498132	10879	10876	475	168	2	0	14014	0	3	0.69284064665127	213	213	13	5	0	0	220	0	89	3	92	23.0088495575221	8	5	4	3	12
1497	Stomach-AdenoCA	L	11703	201	11904	8080	69.1721599178153	3601	30.8278400821847	11681	117	58.5	83	41.5	200	71	0.606682047338289	5400	5398	290	93	0	0	6303	0	3	1.49253731343284	101	101	10	2	1	0	100	0	56	3	59	22.5352112676056	2	8	5	5	18
1498	Stomach-AdenoCA	M	10004	365	10369	6939	69.5012019230769	3045	30.4987980769231	9984	242	66.8508287292818	120	33.1491712707182	362	93	0.929628148740504	4474	4473	259	97	0	0	5530	0	3	0.821917808219178	173	173	9	5	0	0	192	0	56	3	59	33.7209302325581	3	5	2	2	9
1499	Stomach-AdenoCA	L	5331	99	5430	3815	71.6028528528528	1513	28.3971471471471	5328	72	72.7272727272727	27	27.2727272727273	99	56	1.05045957606453	2383	2383	144	44	0	0	2948	0	4	4.04040404040404	47	47	5	1	0	0	52	0	37	4	41	30.188679245283	1	5	3	3	11
1500	Stomach-AdenoCA	L	4420	73	4493	3229	73.0542986425339	1191	26.9457013574661	4420	48	65.7534246575343	25	34.2465753424658	73	20	0.452488687782805	1924	1922	109	50	0	0	2496	0	0	0	34	34	1	0	0	0	39	0	15	0	15	21.0526315789474	1	6	3	4	13
1501	Stomach-AdenoCA	M	7179	350	7529	4745	66.3636363636364	2405	33.6363636363636	7150	225	64.6551724137931	123	35.3448275862069	348	74	1.03078423178716	3420	3418	224	77	0	1	3759	0	6	1.71428571428571	163	163	14	7	0	0	187	0	59	8	67	18.3098591549296	4	5	3	4	12
1502	Stomach-AdenoCA	D	106	0	106	56	52.8301886792453	50	47.1698113207547	106	0	0	0	0	0	0	0	45	45	3	2	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	6
1503	Stomach-AdenoCA	N	8955	474	9429	6210	69.4087403598972	2737	30.5912596401028	8947	320	67.5105485232068	154	32.4894514767932	474	81	0.904522613065327	4105	4103	281	103	0	0	4850	0	2	0.421940928270042	212	212	9	5	0	0	262	0	52	2	54	32.0512820512821	6	6	2	2	10
1504	Stomach-AdenoCA	M	3732	228	3960	2484	66.8460710441335	1232	33.1539289558665	3716	149	66.5178571428571	75	33.4821428571429	224	40	1.07181136120043	1820	1819	124	56	0	0	1912	0	1	0.43859649122807	120	120	5	2	0	0	108	0	31	1	32	24.390243902439	9	8	2	2	12
1505	Stomach-AdenoCA	L	16175	312	16487	13091	80.9485530546624	3081	19.0514469453376	16172	201	64.4230769230769	111	35.5769230769231	312	93	0.574961360123648	6835	6834	332	95	0	0	9340	0	1	0.320512820512821	166	166	8	6	0	0	146	0	69	1	70	26.5957446808511	6	5	3	3	11
1506	Stomach-AdenoCA	L	23026	1152	24178	17995	78.1541802388708	5030	21.8458197611292	23025	775	67.3327541268462	376	32.6672458731538	1151	111	0.482063754017198	9811	9809	462	160	0	0	13215	0	9	0.78125	548	548	30	15	0	0	604	0	78	9	87	30.2752293577982	9	5	3	2	10
1507	Stomach-AdenoCA	L	410	7	417	277	67.7261613691932	132	32.2738386308068	409	2	28.5714285714286	5	71.4285714285714	7	2	0.48780487804878	184	184	8	1	0	0	226	0	0	0	4	4	0	0	0	0	3	0	1	0	1	50	0	6	1	3	10
1508	Stomach-AdenoCA	M	10542	699	11241	7150	67.9916317991632	3366	32.0083682008368	10516	462	66.2840746054519	235	33.7159253945481	697	91	0.863213811420983	4894	4892	310	115	0	0	5648	0	4	0.572246065808298	325	325	19	13	0	0	374	0	63	4	67	27.0588235294118	5	8	4	3	15
1509	Stomach-AdenoCA	M	3171	71	3242	2123	67.2686945500634	1033	32.7313054499366	3156	40	56.3380281690141	31	43.6619718309859	71	41	1.29296751813308	1480	1480	101	31	0	1	1691	0	0	0	32	32	1	0	0	0	39	0	29	0	29	29.2682926829268	1	7	3	2	12
1510	Stomach-AdenoCA	L	8075	130	8205	5820	72.0743034055727	2255	27.9256965944272	8075	89	68.4615384615385	41	31.5384615384615	130	85	1.05263157894737	3572	3571	230	67	0	0	4503	0	1	0.769230769230769	49	49	4	1	0	0	81	0	64	1	65	23.8095238095238	2	5	2	4	11
1511	Stomach-AdenoCA	N	12157	878	13035	8068	66.6006273732871	4046	33.3993726267129	12114	561	64.4827586206897	309	35.5172413793103	870	134	1.10224561980752	5588	5587	414	134	0	0	6569	0	9	1.0250569476082	405	405	24	10	0	0	473	0	98	7	105	22.65625	5	6	3	4	13
1512	Panc-Endocrine	K	1936	78	2014	1176	60.7438016528926	760	39.2561983471074	1936	36	46.1538461538462	42	53.8461538461538	78	15	0.774793388429752	869	869	51	19	0	0	1067	0	2	2.56410256410256	40	40	3	1	0	0	38	0	10	2	11	33.3333333333333	2	5	2	5	12
1513	Panc-Endocrine	D	1330	91	1421	780	58.6907449209932	549	41.3092550790068	1329	50	54.9450549450549	41	45.0549450549451	91	12	0.902255639097744	620	620	39	17	0	0	710	0	0	0	49	49	0	0	0	0	42	0	8	1	9	27.2727272727273	3	4	3	5	12
1514	Panc-Endocrine	A	24070	177	24247	12321	51.4511212260408	11626	48.5488787739592	23947	89	50.8571428571429	86	49.1428571428571	175	282	1.17158288325717	11999	11997	904	342	0	0	12071	0	2	1.12994350282486	93	93	4	1	0	0	84	0	220	2	222	20.0716845878136	4	1	3	5	9
1515	Stomach-AdenoCA	D	73	3	76	29	40.8450704225352	42	59.1549295774648	71	2	66.6666666666667	1	33.3333333333333	3	0	0	40	40	1	1	0	0	33	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	5	1	2	8
1516	Panc-Endocrine	F	3178	227	3405	1736	54.625550660793	1442	45.374449339207	3178	126	55.5066079295154	101	44.4933920704846	227	34	1.06985525487728	1604	1604	111	46	2	0	1574	0	5	2.20264317180617	126	126	10	3	0	0	101	0	20	6	26	35.4838709677419	1	3	3	5	11
1517	Stomach-AdenoCA	K	20097	825	20922	14361	71.4868833690079	5728	28.5131166309921	20089	544	66.0194174757282	280	33.9805825242718	824	163	0.811066328307708	9294	9293	509	189	0	0	10803	0	6	0.727272727272727	406	406	25	12	0	0	419	0	120	6	126	24.0506329113924	9	9	3	4	16
1518	Panc-Endocrine	D	11034	1012	12046	6352	57.7979981801638	4638	42.2020018198362	10990	618	61.3095238095238	390	38.6904761904762	1008	106	0.960667029182527	5271	5270	362	149	0	0	5763	0	11	1.08695652173913	489	489	39	20	0	0	523	0	72	11	82	29.126213592233	3	6	2	5	13
1519	Stomach-AdenoCA	O	40	1	41	18	45	22	55	40	1	100	0	0	1	1	2.5	22	22	1	1	0	0	18	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	5	1	2	8
1520	Panc-Endocrine	D	1343	79	1422	771	57.4087862993299	572	42.5912137006701	1343	40	50.6329113924051	39	49.3670886075949	79	21	1.56366344005957	667	667	51	22	0	1	676	0	1	1.26582278481013	54	54	3	2	0	0	25	0	12	1	13	42.8571428571429	2	6	2	5	13
1521	Stomach-AdenoCA	D	2310	144	2454	1401	60.6493506493507	909	39.3506493506493	2310	81	56.25	63	43.75	144	31	1.34199134199134	1078	1078	74	21	0	0	1232	0	4	2.77777777777778	73	73	6	1	0	0	71	0	20	3	22	31.0344827586207	6	3	2	5	10
1522	Panc-Endocrine	K	1543	117	1660	984	64.0625	552	35.9375	1536	62	53.448275862069	54	46.551724137931	116	14	0.907323395981854	748	748	47	15	0	0	795	0	3	2.56410256410256	63	63	8	0	0	0	54	0	9	2	11	30.7692307692308	0	3	1	3	7
1523	Panc-Endocrine	A	8152	128	8280	4155	50.9753404490247	3996	49.0246595509753	8151	77	60.15625	51	39.84375	128	104	1.27576054955839	4092	4091	321	118	1	0	4060	0	1	0.78125	68	68	4	1	0	0	60	0	77	1	78	21.2121212121212	3	1	2	6	9
1524	Panc-Endocrine	D	2411	101	2512	1709	71.1490424646128	693	28.8509575353872	2402	71	70.2970297029703	30	29.7029702970297	101	18	0.746578183326421	1062	1062	55	19	0	0	1349	0	0	0	55	55	1	0	0	0	46	0	15	0	15	21.0526315789474	1	7	3	4	14
1525	Panc-Endocrine	K	3482	272	3754	1994	57.2659391154509	1488	42.7340608845491	3482	148	54.4117647058824	124	45.5882352941176	272	39	1.1200459506031	1740	1739	130	52	0	0	1742	0	1	0.367647058823529	152	152	15	8	0	0	120	0	33	1	34	5.71428571428571	1	5	4	4	13
1526	Panc-Endocrine	F	1775	89	1864	1016	57.4985851726089	751	42.5014148273911	1767	52	58.4269662921348	37	41.5730337078652	89	21	1.1830985915493	869	869	74	31	0	0	906	0	1	1.12359550561798	41	41	6	4	0	0	48	0	16	1	17	23.8095238095238	1	4	1	6	11
1527	Panc-Endocrine	D	2928	135	3063	1830	62.5213529210796	1097	37.4786470789204	2927	67	49.6296296296296	68	50.3703703703704	135	21	0.717213114754098	1272	1271	79	26	0	0	1656	0	3	2.22222222222222	63	63	8	5	0	0	72	0	19	4	23	14.2857142857143	1	5	3	5	13
1528	Panc-Endocrine	D	2429	147	2576	1292	53.190613421161	1137	46.809386578839	2429	82	55.7823129251701	65	44.2176870748299	147	26	1.07039934129271	1233	1232	103	42	0	0	1196	0	1	0.680272108843537	86	86	4	0	0	0	61	0	18	1	19	30.7692307692308	1	3	4	6	13
1529	Panc-Endocrine	D	2706	59	2765	1700	62.8233555062823	1006	37.1766444937177	2706	35	59.3220338983051	24	40.6779661016949	59	28	1.03473762010347	1242	1242	86	28	0	0	1464	0	1	1.69491525423729	21	21	2	2	0	0	38	0	21	1	22	25	0	2	2	4	8
1530	Panc-Endocrine	B	3398	189	3587	2048	60.2707474985285	1350	39.7292525014715	3398	105	55.5555555555556	84	44.4444444444444	189	37	1.08887580929959	1639	1639	128	41	0	0	1759	0	3	1.58730158730159	106	106	7	3	0	0	83	0	26	3	29	29.7297297297297	1	6	3	5	14
1531	Lymph-CLL	D	1974	80	2054	1329	67.3252279635258	645	32.6747720364742	1974	59	73.75	21	26.25	80	13	0.658561296859169	899	899	51	14	0	0	1075	0	1	1.25	35	35	1	0	0	0	45	0	9	1	10	30.7692307692308	0	3	4	4	11
1532	Stomach-AdenoCA	L	4563	43	4606	3381	74.0959894806049	1182	25.9040105193951	4563	23	53.4883720930233	20	46.5116279069767	43	30	0.657462195923734	2078	2076	125	40	0	0	2485	0	2	4.65116279069767	16	16	3	1	0	0	27	0	20	2	22	13.0434782608696	0	7	3	4	14
1533	Stomach-AdenoCA	L	15948	597	16545	12434	77.9756678790919	3512	22.0243321209081	15946	401	67.1691792294807	196	32.8308207705193	597	118	0.739904690243291	6915	6912	363	108	0	0	9033	0	1	0.16750418760469	297	297	14	12	0	0	300	0	89	2	91	22.6086956521739	6	5	3	4	12
1534	Stomach-AdenoCA	M	17848	811	18659	12833	72.1198156682028	4961	27.8801843317972	17794	520	64.6766169154229	284	35.3233830845771	804	146	0.818018825638727	8221	8218	479	158	0	1	9627	0	6	0.739827373612824	389	389	21	9	0	0	422	0	97	5	102	32.1678321678322	3	6	6	3	15
1535	Panc-Endocrine	D	1654	113	1767	929	56.2008469449486	724	43.7991530550514	1653	61	53.9823008849558	52	46.0176991150442	113	9	0.544135429262394	771	771	58	16	0	0	883	0	2	1.76991150442478	67	67	5	1	0	0	46	0	9	2	11	0	2	5	2	4	11
1536	Stomach-AdenoCA	M	14195	284	14479	9865	69.5060945536532	4328	30.4939054463468	14193	162	57.243816254417	121	42.756183745583	283	113	0.796054948925678	6552	6548	393	133	0	0	7643	0	2	0.704225352112676	134	134	9	3	0	1	150	0	83	2	84	27.4336283185841	4	6	2	3	11
1537	Stomach-AdenoCA	D	6695	199	6894	4397	65.9912952123668	2266	34.0087047876332	6663	118	59.8984771573604	79	40.1015228426396	197	52	0.776699029126214	3102	3100	192	68	0	0	3593	0	0	0	96	96	6	5	0	0	103	0	43	0	43	17.3076923076923	4	6	4	4	14
1538	Panc-Endocrine	F	2518	129	2647	1539	61.119936457506	979	38.880063542494	2518	73	56.5891472868217	56	43.4108527131783	129	25	0.992851469420175	1141	1140	89	33	0	0	1377	0	1	0.775193798449612	53	53	3	2	0	0	76	0	18	1	19	30.7692307692308	2	3	1	5	9
1539	Stomach-AdenoCA	L	17636	784	18420	13382	76.1422475106686	4193	23.8577524893314	17575	509	65.1728553137004	272	34.8271446862996	781	113	0.640734860512588	7618	7614	406	153	0	0	10018	0	4	0.510204081632653	368	368	20	10	1	0	416	0	76	4	80	28.4403669724771	5	5	5	3	13
1540	Panc-Endocrine	D	3303	173	3476	1859	56.5905631659056	1426	43.4094368340944	3285	88	51.1627906976744	84	48.8372093023256	172	45	1.36239782016349	1654	1654	140	49	0	0	1649	0	4	2.3121387283237	91	91	11	6	0	0	82	0	34	4	36	29.1666666666667	9	7	2	6	15
1541	Stomach-AdenoCA	L	45646	841	46487	37317	82.0280043083551	8176	17.9719956916449	45493	558	66.6666666666667	279	33.3333333333333	837	255	0.558646978924769	19591	19580	903	271	0	1	26055	0	5	0.594530321046373	355	355	14	6	0	0	486	0	165	5	170	26.890756302521	9	4	4	3	11
1542	Stomach-AdenoCA	M	18101	1644	19745	12393	68.4696132596685	5707	31.5303867403315	18100	1138	69.2214111922141	506	30.7785888077859	1644	144	0.795536158223303	8133	8130	507	177	3	2	9968	0	8	0.48661800486618	768	766	32	13	0	0	876	0	122	6	128	16.7832167832168	7	8	4	2	14
1543	Panc-Endocrine	B	4559	205	4764	2608	57.4702512119877	1930	42.5297487880123	4538	116	56.5853658536585	89	43.4146341463415	205	50	1.09673173941654	2220	2220	169	56	0	0	2339	0	4	1.95121951219512	117	117	7	3	0	0	88	0	36	4	40	26.530612244898	3	6	3	4	13
1544	Stomach-AdenoCA	M	13828	1313	15141	9449	68.3323691061614	4379	31.6676308938386	13828	863	65.7273419649657	450	34.2726580350343	1313	138	0.997975122938964	6346	6345	450	170	0	0	7482	0	8	0.609291698400609	625	625	31	17	0	0	688	0	99	8	107	26.6666666666667	17	8	5	2	15
1545	Panc-Endocrine	D	2284	151	2435	1380	60.9002647837599	886	39.0997352162401	2266	84	56.3758389261745	65	43.6241610738255	149	21	0.919439579684764	1003	1003	69	19	0	0	1281	0	2	1.32450331125828	73	73	5	1	0	0	78	0	15	2	17	28.5714285714286	0	4	2	5	11
1546	Panc-Endocrine	D	245	20	265	141	57.7868852459016	103	42.2131147540984	244	11	55	9	45	20	0	0	114	114	4	1	0	0	131	0	0	0	11	11	2	1	0	0	9	0	0	0	0	0	0	3	1	4	8
